order_id,date,region,product,qty,price,channel,customer_id
5614,2026-07-20,North Region,Add-on Pack,2,72.6,partner,C00841
5615,2026-07-20,North Region,Add-on Pack,1,68.64,mobile,C00187
5616,2026-07-20,North Region,Add-on Pack,1,76.04,web,C02984
5617,2026-07-20,North Region,Standard Plan,2,87.18,mobile,C02460
5618,2026-07-20,North Region,Standard Plan,1,62.23,partner,C00374
5619,2026-07-20,North Region,Standard Plan,1,72.09,partner,C02681
5620,2026-07-20,North Region,Add-on Pack,1,77.26,web,C00195
5621,2026-07-20,North Region,Pro Plan,1,79.05,web,C00617
5622,2026-07-20,North Region,Add-on Pack,2,76.48,mobile,C00488
5623,2026-07-20,North Region,Pro Plan,1,86.11,partner,C00297
5624,2026-07-20,North Region,Add-on Pack,1,77.58,mobile,C00592
5625,2026-07-20,North Region,Standard Plan,1,87.17,mobile,C02056
5626,2026-07-20,North Region,Add-on Pack,1,86.62,partner,C01070
5627,2026-07-20,North Region,Standard Plan,1,88.3,mobile,C00809
5628,2026-07-20,North Region,Standard Plan,2,72.77,partner,C02750
5629,2026-07-20,North Region,Standard Plan,1,74.41,web,C02227
5630,2026-07-20,North Region,Pro Plan,1,62.8,mobile,C00406
5631,2026-07-20,North Region,Add-on Pack,2,85.24,web,C00833
5632,2026-07-20,North Region,Standard Plan,1,82.49,partner,C02793
5633,2026-07-20,North Region,Pro Plan,1,86.39,web,C01243
5634,2026-07-20,North Region,Pro Plan,1,79.4,web,C02134
5635,2026-07-20,North Region,Add-on Pack,1,83.04,mobile,C00377
5636,2026-07-20,North Region,Standard Plan,2,64.8,partner,C01226
5637,2026-07-20,North Region,Pro Plan,2,64.92,partner,C00308
5638,2026-07-20,North Region,Add-on Pack,2,67.0,mobile,C02090
5639,2026-07-20,North Region,Pro Plan,1,74.55,mobile,C00769
5640,2026-07-20,North Region,Add-on Pack,1,63.15,web,C02610
5641,2026-07-21,North Region,Pro Plan,1,77.92,partner,C01553
5642,2026-07-21,North Region,Standard Plan,1,82.48,web,C01022
5643,2026-07-21,North Region,Add-on Pack,1,65.33,mobile,C00197
5644,2026-07-21,North Region,Standard Plan,1,80.51,mobile,C00893
5645,2026-07-21,North Region,Pro Plan,2,62.6,partner,C00760
5646,2026-07-21,North Region,Pro Plan,1,63.01,mobile,C01381
5647,2026-07-21,North Region,Standard Plan,1,88.35,partner,C02036
5648,2026-07-21,North Region,Add-on Pack,1,69.68,web,C00570
5649,2026-07-21,North Region,Add-on Pack,2,71.08,partner,C00267
5650,2026-07-21,North Region,Add-on Pack,1,73.89,partner,C02154
5651,2026-07-21,North Region,Pro Plan,1,72.78,partner,C02336
5652,2026-07-21,North Region,Add-on Pack,1,67.21,web,C01513
5653,2026-07-21,North Region,Standard Plan,1,77.27,mobile,C01850
5654,2026-07-21,North Region,Pro Plan,2,86.74,web,C01498
5655,2026-07-21,North Region,Pro Plan,1,82.37,web,C00755
5656,2026-07-21,North Region,Pro Plan,1,78.56,mobile,C00640
5657,2026-07-21,North Region,Pro Plan,1,72.19,mobile,C01504
5658,2026-07-21,North Region,Standard Plan,1,68.24,mobile,C00093
5659,2026-07-21,North Region,Add-on Pack,1,62.37,partner,C01125
5660,2026-07-21,North Region,Standard Plan,1,84.02,mobile,C02086
5661,2026-07-21,North Region,Add-on Pack,2,87.2,web,C01068
5662,2026-07-21,North Region,Standard Plan,2,82.62,web,C00022
5663,2026-07-21,North Region,Standard Plan,2,87.54,mobile,C02218
5664,2026-07-21,North Region,Add-on Pack,1,62.8,web,C01991
5665,2026-07-21,North Region,Standard Plan,1,75.79,mobile,C01670
5666,2026-07-21,North Region,Standard Plan,1,66.43,web,C01439
5667,2026-07-21,North Region,Add-on Pack,1,65.59,web,C02262
5668,2026-07-21,North Region,Standard Plan,1,66.12,mobile,C00054
5669,2026-07-21,North Region,Add-on Pack,1,68.75,web,C02155
5670,2026-07-21,North Region,Standard Plan,1,70.94,web,C00006
5671,2026-07-21,North Region,Pro Plan,1,63.71,mobile,C02480
5672,2026-07-21,North Region,Standard Plan,1,67.41,partner,C00473
5673,2026-07-21,North Region,Standard Plan,1,70.64,mobile,C00796
5674,2026-07-21,North Region,Pro Plan,2,87.51,web,C00675
5675,2026-07-21,North Region,Add-on Pack,1,75.63,web,C01789
5676,2026-07-21,North Region,Pro Plan,1,64.4,mobile,C02280
5677,2026-07-21,North Region,Standard Plan,2,77.49,partner,C00985
5678,2026-07-21,North Region,Standard Plan,1,64.67,web,C00098
5679,2026-07-21,North Region,Pro Plan,1,63.98,partner,C01350
5680,2026-07-21,North Region,Standard Plan,1,69.39,web,C02092
5681,2026-07-21,North Region,Standard Plan,1,86.49,mobile,C01924
5682,2026-07-21,North Region,Add-on Pack,2,72.35,mobile,C02576
5683,2026-07-21,North Region,Standard Plan,1,76.18,web,C02628
5684,2026-07-22,North Region,Add-on Pack,1,76.31,web,C01580
5685,2026-07-22,North Region,Standard Plan,2,81.76,partner,C02632
5686,2026-07-22,North Region,Add-on Pack,1,87.53,mobile,C02287
5687,2026-07-22,North Region,Add-on Pack,1,82.23,web,C00909
5688,2026-07-22,North Region,Add-on Pack,2,78.08,mobile,C00982
5689,2026-07-22,North Region,Add-on Pack,1,72.15,mobile,C01360
5690,2026-07-22,North Region,Add-on Pack,1,69.99,mobile,C01525
5691,2026-07-22,North Region,Add-on Pack,1,76.76,partner,C01140
5692,2026-07-22,North Region,Standard Plan,1,76.86,mobile,C02469
5693,2026-07-22,North Region,Pro Plan,1,76.61,partner,C01221
5694,2026-07-22,North Region,Pro Plan,2,85.51,web,C01546
5695,2026-07-22,North Region,Standard Plan,2,81.0,mobile,C01722
5696,2026-07-22,North Region,Pro Plan,2,67.74,mobile,C01521
5697,2026-07-22,North Region,Pro Plan,1,85.51,mobile,C01304
5698,2026-07-22,North Region,Standard Plan,1,73.28,web,C01714
5699,2026-07-22,North Region,Add-on Pack,1,76.44,partner,C02261
5700,2026-07-22,North Region,Standard Plan,1,65.01,partner,C00084
5701,2026-07-22,North Region,Add-on Pack,2,68.83,partner,C01633
5702,2026-07-22,North Region,Add-on Pack,2,77.89,mobile,C01104
5703,2026-07-22,North Region,Pro Plan,2,73.71,web,C01324
5704,2026-07-22,North Region,Standard Plan,1,75.66,web,C00577
5705,2026-07-22,North Region,Pro Plan,1,65.94,partner,C00020
5706,2026-07-22,North Region,Standard Plan,2,68.65,partner,C00517
5707,2026-07-22,North Region,Pro Plan,1,64.21,mobile,C01011
5708,2026-07-22,North Region,Pro Plan,1,77.53,partner,C01385
5709,2026-07-22,North Region,Pro Plan,1,73.67,mobile,C00714
5710,2026-07-22,North Region,Pro Plan,2,76.52,web,C00665
5711,2026-07-22,North Region,Pro Plan,2,65.68,web,C00980
5712,2026-07-22,North Region,Standard Plan,1,67.23,partner,C01385
5713,2026-07-22,North Region,Add-on Pack,1,77.51,web,C00911
5714,2026-07-22,North Region,Standard Plan,1,69.96,partner,C01585
5715,2026-07-22,North Region,Standard Plan,1,62.45,web,C02479
5716,2026-07-22,North Region,Pro Plan,1,71.87,mobile,C00647
5717,2026-07-22,North Region,Standard Plan,1,74.4,partner,C00569
5718,2026-07-22,North Region,Standard Plan,1,61.92,mobile,C01901
5719,2026-07-22,North Region,Add-on Pack,1,86.43,web,C01472
5720,2026-07-22,North Region,Add-on Pack,1,67.75,mobile,C01567
5721,2026-07-22,North Region,Add-on Pack,1,66.91,mobile,C00907
5722,2026-07-22,North Region,Standard Plan,1,83.49,web,C00497
5723,2026-07-22,North Region,Standard Plan,1,77.15,mobile,C02178
5724,2026-07-22,North Region,Pro Plan,1,61.41,web,C01713
5725,2026-07-22,North Region,Standard Plan,1,79.46,web,C02362
5726,2026-07-22,North Region,Standard Plan,1,78.69,mobile,C02536
5727,2026-07-22,North Region,Standard Plan,2,74.51,web,C02473
5728,2026-07-23,North Region,Standard Plan,1,62.78,web,C02903
5729,2026-07-23,North Region,Add-on Pack,2,78.83,web,C01544
5730,2026-07-23,North Region,Standard Plan,1,66.21,mobile,C02931
5731,2026-07-23,North Region,Add-on Pack,2,79.61,web,C02106
5732,2026-07-23,North Region,Add-on Pack,1,71.22,web,C02979
5733,2026-07-23,North Region,Pro Plan,1,76.96,web,C00002
5734,2026-07-23,North Region,Pro Plan,1,82.79,partner,C00890
5735,2026-07-23,North Region,Standard Plan,1,81.41,mobile,C02667
5736,2026-07-23,North Region,Add-on Pack,1,73.95,mobile,C01358
5737,2026-07-23,North Region,Pro Plan,1,69.08,web,C01819
5738,2026-07-23,North Region,Standard Plan,1,82.48,partner,C01212
5739,2026-07-23,North Region,Pro Plan,1,66.53,web,C02745
5740,2026-07-23,North Region,Pro Plan,2,87.69,mobile,C02915
5741,2026-07-23,North Region,Pro Plan,1,70.45,web,C02699
5742,2026-07-23,North Region,Pro Plan,2,78.83,web,C00513
5743,2026-07-23,North Region,Standard Plan,1,82.52,partner,C00355
5744,2026-07-23,North Region,Add-on Pack,2,78.83,partner,C00226
5745,2026-07-23,North Region,Pro Plan,1,79.21,web,C00541
5746,2026-07-23,North Region,Standard Plan,1,63.08,mobile,C01960
5747,2026-07-23,North Region,Add-on Pack,2,76.08,web,C01583
5748,2026-07-23,North Region,Add-on Pack,2,83.66,web,C01374
5749,2026-07-23,North Region,Standard Plan,1,64.89,partner,C01992
5750,2026-07-23,North Region,Standard Plan,1,75.86,web,C00566
5751,2026-07-23,North Region,Pro Plan,1,83.47,partner,C02100
5752,2026-07-23,North Region,Pro Plan,2,72.46,web,C00341
5753,2026-07-23,North Region,Pro Plan,1,84.21,web,C00089
5754,2026-07-23,North Region,Standard Plan,1,61.99,mobile,C01379
5755,2026-07-23,North Region,Standard Plan,1,76.7,web,C02880
5756,2026-07-23,North Region,Add-on Pack,1,63.19,mobile,C01792
5757,2026-07-23,North Region,Pro Plan,2,77.5,mobile,C02510
5758,2026-07-23,North Region,Standard Plan,2,64.65,partner,C02923
5759,2026-07-23,North Region,Pro Plan,1,64.01,partner,C02036
5760,2026-07-23,North Region,Pro Plan,1,70.52,mobile,C00862
5761,2026-07-23,North Region,Add-on Pack,1,64.99,web,C01126
5762,2026-07-23,North Region,Add-on Pack,2,84.89,mobile,C00671
5763,2026-07-23,North Region,Add-on Pack,1,72.84,web,C01766
5764,2026-07-23,North Region,Pro Plan,1,84.75,mobile,C00261
5765,2026-07-23,North Region,Standard Plan,1,74.47,mobile,C01415
5766,2026-07-23,North Region,Standard Plan,1,87.37,mobile,C01497
5767,2026-07-23,North Region,Add-on Pack,2,71.87,partner,C01923
5768,2026-07-24,North Region,Pro Plan,1,75.59,partner,C01745
5769,2026-07-24,North Region,Standard Plan,1,65.68,partner,C01506
5770,2026-07-24,North Region,Standard Plan,2,61.79,partner,C00566
5771,2026-07-24,North Region,Pro Plan,2,61.36,partner,C00531
5772,2026-07-24,North Region,Add-on Pack,2,72.59,partner,C01368
5773,2026-07-24,North Region,Standard Plan,1,65.09,mobile,C00518
5774,2026-07-24,North Region,Pro Plan,2,85.02,web,C02447
5775,2026-07-24,North Region,Standard Plan,1,81.32,partner,C01806
5776,2026-07-24,North Region,Add-on Pack,1,82.35,partner,C01104
5777,2026-07-24,North Region,Standard Plan,1,63.18,mobile,C01791
5778,2026-07-24,North Region,Add-on Pack,1,71.3,web,C00604
5779,2026-07-24,North Region,Standard Plan,2,69.16,mobile,C02254
5780,2026-07-24,North Region,Add-on Pack,1,86.63,mobile,C01413
5781,2026-07-24,North Region,Pro Plan,2,80.87,web,C01531
5782,2026-07-24,North Region,Standard Plan,1,84.7,partner,C02685
5783,2026-07-24,North Region,Standard Plan,1,73.68,web,C02662
5784,2026-07-24,North Region,Add-on Pack,1,75.61,mobile,C01855
5785,2026-07-24,North Region,Add-on Pack,1,79.71,web,C00791
5786,2026-07-24,North Region,Pro Plan,1,78.75,partner,C00230
5787,2026-07-24,North Region,Add-on Pack,1,80.21,mobile,C00263
5788,2026-07-24,North Region,Add-on Pack,2,86.29,mobile,C02990
5789,2026-07-24,North Region,Pro Plan,1,61.52,mobile,C02582
5790,2026-07-24,North Region,Standard Plan,2,79.45,web,C00018
5791,2026-07-24,North Region,Standard Plan,1,63.03,web,C00111
5792,2026-07-24,North Region,Standard Plan,1,85.44,partner,C01100
5793,2026-07-24,North Region,Standard Plan,1,71.75,partner,C00834
5794,2026-07-24,North Region,Standard Plan,1,88.21,mobile,C01849
5795,2026-07-24,North Region,Add-on Pack,1,76.87,partner,C00682
5796,2026-07-24,North Region,Add-on Pack,2,75.89,mobile,C02965
5797,2026-07-24,North Region,Add-on Pack,1,78.56,mobile,C00036
5798,2026-07-24,North Region,Pro Plan,1,78.61,partner,C01172
5799,2026-07-24,North Region,Pro Plan,1,85.05,web,C02304
5800,2026-07-24,North Region,Pro Plan,1,86.15,partner,C02930
5801,2026-07-24,North Region,Standard Plan,1,64.29,web,C01072
5802,2026-07-24,North Region,Add-on Pack,1,71.25,partner,C00882
5803,2026-07-24,North Region,Pro Plan,1,62.56,web,C00444
5804,2026-07-24,North Region,Pro Plan,1,69.14,mobile,C01414
5805,2026-07-24,North Region,Add-on Pack,1,80.66,partner,C00200
5806,2026-07-24,North Region,Standard Plan,1,87.09,mobile,C01046
5807,2026-07-24,North Region,Add-on Pack,1,63.05,web,C01114
5808,2026-07-24,North Region,Standard Plan,2,62.94,mobile,C02085
5809,2026-07-24,North Region,Pro Plan,1,63.26,mobile,C00783
5810,2026-07-24,North Region,Add-on Pack,1,78.45,mobile,C02110
5811,2026-07-25,North Region,Pro Plan,1,69.64,mobile,C02072
5812,2026-07-25,North Region,Standard Plan,1,66.56,web,C01652
5813,2026-07-25,North Region,Add-on Pack,2,86.53,mobile,C01833
5814,2026-07-25,North Region,Standard Plan,2,74.45,partner,C01075
5815,2026-07-25,North Region,Standard Plan,1,63.68,web,C01895
5816,2026-07-25,North Region,Add-on Pack,1,63.99,mobile,C02875
5817,2026-07-25,North Region,Standard Plan,1,73.06,mobile,C02114
5818,2026-07-25,North Region,Pro Plan,2,72.74,web,C00349
5819,2026-07-25,North Region,Add-on Pack,2,76.74,mobile,C01460
5820,2026-07-25,North Region,Add-on Pack,1,81.21,partner,C00816
5821,2026-07-25,North Region,Standard Plan,2,72.46,web,C02947
5822,2026-07-25,North Region,Pro Plan,1,84.72,partner,C00850
5823,2026-07-25,North Region,Pro Plan,1,66.36,partner,C02209
5824,2026-07-25,North Region,Standard Plan,2,77.2,mobile,C01802
5825,2026-07-25,North Region,Add-on Pack,1,65.28,web,C01494
5826,2026-07-25,North Region,Standard Plan,1,88.06,mobile,C00653
5827,2026-07-25,North Region,Pro Plan,1,72.08,web,C01918
5828,2026-07-25,North Region,Add-on Pack,1,74.31,web,C02791
5829,2026-07-25,North Region,Pro Plan,1,75.87,mobile,C01753
5830,2026-07-25,North Region,Add-on Pack,1,74.39,web,C00830
5831,2026-07-25,North Region,Standard Plan,1,65.32,web,C00646
5832,2026-07-25,North Region,Pro Plan,2,66.06,mobile,C02427
5833,2026-07-25,North Region,Add-on Pack,1,83.26,mobile,C01298
5834,2026-07-25,North Region,Standard Plan,1,78.55,web,C01311
5835,2026-07-25,North Region,Standard Plan,1,84.99,mobile,C01747
5836,2026-07-25,North Region,Standard Plan,1,87.54,partner,C01914
5837,2026-07-25,North Region,Standard Plan,1,86.81,partner,C02312
5838,2026-07-25,North Region,Pro Plan,1,64.6,partner,C01871
5839,2026-07-25,North Region,Standard Plan,1,76.31,mobile,C01947
5840,2026-07-25,North Region,Pro Plan,1,73.6,web,C02054
5841,2026-07-25,North Region,Pro Plan,1,65.01,partner,C01970
5842,2026-07-25,North Region,Add-on Pack,2,74.91,web,C00005
5843,2026-07-25,North Region,Add-on Pack,2,62.87,web,C00600
5844,2026-07-25,North Region,Standard Plan,1,62.51,partner,C01142
5845,2026-07-25,North Region,Standard Plan,1,66.46,mobile,C00888
5846,2026-07-25,North Region,Add-on Pack,1,87.43,partner,C02698
5847,2026-07-25,North Region,Pro Plan,2,84.29,mobile,C00385
5848,2026-07-25,North Region,Add-on Pack,2,83.89,web,C02777
5849,2026-07-25,North Region,Add-on Pack,2,77.05,web,C01541
5850,2026-07-25,North Region,Pro Plan,2,80.51,mobile,C01634
5851,2026-07-25,North Region,Pro Plan,2,82.13,mobile,C00167
5852,2026-07-26,North Region,Add-on Pack,2,80.88,partner,C00961
5853,2026-07-26,North Region,Standard Plan,1,69.02,web,C00072
5854,2026-07-26,North Region,Add-on Pack,1,80.6,web,C01154
5855,2026-07-26,North Region,Standard Plan,2,88.03,partner,C02919
5856,2026-07-26,North Region,Pro Plan,2,66.54,partner,C00821
5857,2026-07-26,North Region,Add-on Pack,1,66.16,partner,C00312
5858,2026-07-26,North Region,Pro Plan,1,67.83,mobile,C00088
5859,2026-07-26,North Region,Pro Plan,2,80.06,partner,C00997
5860,2026-07-26,North Region,Pro Plan,1,62.56,mobile,C02019
5861,2026-07-26,North Region,Add-on Pack,1,77.16,mobile,C00153
5862,2026-07-26,North Region,Add-on Pack,1,80.3,web,C01626
5863,2026-07-26,North Region,Add-on Pack,1,83.74,mobile,C00037
5864,2026-07-26,North Region,Standard Plan,1,74.91,mobile,C01429
5865,2026-07-26,North Region,Add-on Pack,1,76.75,partner,C01072
5866,2026-07-26,North Region,Pro Plan,2,85.94,partner,C00833
5867,2026-07-26,North Region,Standard Plan,1,69.87,mobile,C02016
5868,2026-07-26,North Region,Standard Plan,1,77.52,mobile,C02337
5869,2026-07-26,North Region,Pro Plan,1,74.04,mobile,C01575
5870,2026-07-26,North Region,Standard Plan,2,87.59,partner,C01587
5871,2026-07-26,North Region,Pro Plan,1,79.66,web,C00094
5872,2026-07-26,North Region,Standard Plan,2,63.69,partner,C00569
5873,2026-07-26,North Region,Add-on Pack,1,72.29,web,C02124
5874,2026-07-26,North Region,Standard Plan,1,69.64,mobile,C02426
5875,2026-07-26,North Region,Standard Plan,2,88.09,partner,C00527
5876,2026-07-26,North Region,Pro Plan,1,61.27,partner,C02767
5877,2026-07-26,North Region,Add-on Pack,2,65.04,partner,C00204
5878,2026-07-26,North Region,Standard Plan,2,69.47,web,C01310
5879,2026-07-26,North Region,Standard Plan,1,77.23,mobile,C00854
5880,2026-07-26,North Region,Standard Plan,1,74.68,mobile,C02670
5881,2026-07-26,North Region,Standard Plan,1,81.05,web,C01312
5882,2026-07-26,North Region,Pro Plan,1,84.18,mobile,C02451
5883,2026-07-26,North Region,Add-on Pack,1,81.94,web,C00367
5884,2026-07-26,North Region,Standard Plan,1,62.75,partner,C00215
5885,2026-07-26,North Region,Add-on Pack,1,83.52,web,C02266
5886,2026-07-26,North Region,Pro Plan,1,75.37,mobile,C02178
5887,2026-07-26,North Region,Standard Plan,1,65.92,mobile,C02864
5888,2026-07-26,North Region,Pro Plan,1,62.95,partner,C02798
5889,2026-07-26,North Region,Standard Plan,1,78.11,web,C01076
5890,2026-07-26,North Region,Add-on Pack,2,67.2,mobile,C01740
5891,2026-07-26,North Region,Standard Plan,2,67.79,mobile,C00698
5892,2026-07-26,North Region,Add-on Pack,1,86.12,partner,C00338
5893,2026-07-26,North Region,Standard Plan,2,87.99,partner,C00274
5894,2026-07-26,North Region,Pro Plan,1,84.4,mobile,C02857
5895,2026-07-26,North Region,Pro Plan,1,82.12,mobile,C02941
5896,2026-07-27,North Region,Standard Plan,1,88.22,web,C01429
5897,2026-07-27,North Region,Add-on Pack,1,76.12,partner,C01002
5898,2026-07-27,North Region,Standard Plan,2,84.65,mobile,C00831
5899,2026-07-27,North Region,Add-on Pack,1,73.38,web,C00388
5900,2026-07-27,North Region,Add-on Pack,1,77.1,partner,C01264
5901,2026-07-27,North Region,Standard Plan,1,79.35,mobile,C01672
5902,2026-07-27,North Region,Add-on Pack,1,84.69,partner,C00426
5903,2026-07-27,North Region,Pro Plan,2,83.29,mobile,C02827
5904,2026-07-27,North Region,Standard Plan,2,75.05,mobile,C00514
5905,2026-07-27,North Region,Add-on Pack,1,75.64,mobile,C00968
5906,2026-07-27,North Region,Pro Plan,1,76.02,web,C00360
5907,2026-07-27,North Region,Add-on Pack,1,79.01,mobile,C01645
5908,2026-07-27,North Region,Standard Plan,1,77.31,mobile,C01771
5909,2026-07-27,North Region,Pro Plan,1,73.27,partner,C02865
5910,2026-07-27,North Region,Add-on Pack,2,66.5,web,C01619
5911,2026-07-27,North Region,Pro Plan,1,65.8,mobile,C01194
5912,2026-07-27,North Region,Add-on Pack,1,77.08,partner,C02194
5913,2026-07-27,North Region,Standard Plan,1,64.89,partner,C01953
5914,2026-07-27,North Region,Pro Plan,2,73.84,mobile,C02471
5915,2026-07-27,North Region,Pro Plan,1,71.54,partner,C00770
5916,2026-07-27,North Region,Add-on Pack,1,71.25,mobile,C00121
5917,2026-07-27,North Region,Standard Plan,1,86.18,web,C01806
5918,2026-07-27,North Region,Standard Plan,2,85.46,mobile,C01978
5919,2026-07-27,North Region,Add-on Pack,1,77.05,web,C02418
5920,2026-07-27,North Region,Pro Plan,1,84.79,web,C02189
5921,2026-07-27,North Region,Add-on Pack,1,73.21,mobile,C02153
5922,2026-07-27,North Region,Pro Plan,1,62.27,web,C00018
5923,2026-07-27,North Region,Add-on Pack,1,77.61,mobile,C02435
5924,2026-07-27,North Region,Add-on Pack,2,78.57,partner,C02013
5925,2026-07-27,North Region,Pro Plan,1,78.59,partner,C00955
5926,2026-07-27,North Region,Add-on Pack,1,61.65,partner,C00804
5927,2026-07-27,North Region,Standard Plan,1,64.56,mobile,C02596
5928,2026-07-27,North Region,Standard Plan,2,62.94,partner,C00148
5929,2026-07-27,North Region,Pro Plan,1,68.69,mobile,C02710
5930,2026-07-27,North Region,Add-on Pack,1,77.54,web,C00664
5931,2026-07-27,North Region,Standard Plan,2,84.35,partner,C00864
5932,2026-07-27,North Region,Standard Plan,1,78.44,mobile,C00689
5933,2026-07-27,North Region,Standard Plan,2,61.57,partner,C00802
5934,2026-07-27,North Region,Standard Plan,1,86.78,web,C01577
5935,2026-07-27,North Region,Add-on Pack,1,80.53,mobile,C02875
5936,2026-07-27,North Region,Add-on Pack,1,73.47,mobile,C02602
5937,2026-07-28,North Region,Standard Plan,1,80.17,mobile,C02828
5938,2026-07-28,North Region,Standard Plan,1,83.14,mobile,C01602
5939,2026-07-28,North Region,Add-on Pack,1,87.34,mobile,C02779
5940,2026-07-28,North Region,Pro Plan,2,68.16,partner,C02020
5941,2026-07-28,North Region,Standard Plan,1,71.04,mobile,C01527
5942,2026-07-28,North Region,Standard Plan,1,68.12,mobile,C01560
5943,2026-07-28,North Region,Add-on Pack,2,72.87,mobile,C02106
5944,2026-07-28,North Region,Standard Plan,1,79.32,partner,C00813
5945,2026-07-28,North Region,Pro Plan,1,76.47,partner,C01447
5946,2026-07-28,North Region,Add-on Pack,2,76.08,partner,C00656
5947,2026-07-28,North Region,Pro Plan,1,83.83,mobile,C01605
5948,2026-07-28,North Region,Pro Plan,1,75.28,web,C00121
5949,2026-07-28,North Region,Add-on Pack,2,83.27,mobile,C02149
5950,2026-07-28,North Region,Pro Plan,1,61.32,web,C00652
5951,2026-07-28,North Region,Add-on Pack,1,72.31,partner,C02658
5952,2026-07-28,North Region,Pro Plan,2,69.38,partner,C02829
5953,2026-07-28,North Region,Pro Plan,1,84.77,mobile,C00098
5954,2026-07-28,North Region,Add-on Pack,1,82.7,web,C01480
5955,2026-07-28,North Region,Add-on Pack,1,62.07,partner,C01103
5956,2026-07-28,North Region,Pro Plan,1,73.81,web,C01876
5957,2026-07-28,North Region,Standard Plan,1,68.83,partner,C00188
5958,2026-07-28,North Region,Add-on Pack,1,73.91,partner,C02008
5959,2026-07-28,North Region,Standard Plan,1,84.17,mobile,C02601
5960,2026-07-28,North Region,Pro Plan,1,79.34,web,C02303
5961,2026-07-28,North Region,Standard Plan,1,62.93,mobile,C02291
5962,2026-07-28,North Region,Pro Plan,1,64.19,partner,C00544
5963,2026-07-28,North Region,Add-on Pack,1,80.16,mobile,C01407
5964,2026-07-28,North Region,Standard Plan,1,79.1,mobile,C00860
5965,2026-07-28,North Region,Pro Plan,1,67.37,web,C01901
5966,2026-07-28,North Region,Add-on Pack,1,68.4,web,C02014
5967,2026-07-28,North Region,Add-on Pack,1,84.55,web,C00323
5968,2026-07-28,North Region,Add-on Pack,1,80.92,web,C00583
5969,2026-07-28,North Region,Standard Plan,1,79.07,mobile,C00684
5970,2026-07-28,North Region,Pro Plan,2,70.94,mobile,C00611
5971,2026-07-28,North Region,Add-on Pack,2,73.01,web,C02736
5972,2026-07-28,North Region,Pro Plan,1,64.22,partner,C01489
5973,2026-07-28,North Region,Pro Plan,1,67.28,partner,C02929
5974,2026-07-28,North Region,Add-on Pack,1,70.72,mobile,C00329
5975,2026-07-28,North Region,Pro Plan,2,78.39,web,C02473
5976,2026-07-28,North Region,Add-on Pack,1,63.4,mobile,C00385
5977,2026-07-28,North Region,Standard Plan,1,74.16,mobile,C01465
5978,2026-07-28,North Region,Pro Plan,1,81.76,partner,C01859
5979,2026-07-29,North Region,Pro Plan,1,64.89,partner,C00441
5980,2026-07-29,North Region,Pro Plan,1,73.59,mobile,C01025
5981,2026-07-29,North Region,Pro Plan,1,63.8,web,C02736
5982,2026-07-29,North Region,Pro Plan,1,83.79,mobile,C02946
5983,2026-07-29,North Region,Add-on Pack,1,81.94,mobile,C01055
5984,2026-07-29,North Region,Standard Plan,2,65.93,web,C02105
5985,2026-07-29,North Region,Pro Plan,2,75.5,mobile,C00655
5986,2026-07-29,North Region,Standard Plan,1,77.23,mobile,C02339
5987,2026-07-29,North Region,Standard Plan,2,63.48,web,C00083
5988,2026-07-29,North Region,Standard Plan,1,86.3,web,C01786
5989,2026-07-29,North Region,Add-on Pack,1,74.64,mobile,C01375
5990,2026-07-29,North Region,Standard Plan,1,80.57,web,C02774
5991,2026-07-29,North Region,Add-on Pack,2,80.88,web,C02772
5992,2026-07-29,North Region,Standard Plan,1,86.98,mobile,C00939
5993,2026-07-29,North Region,Add-on Pack,1,86.22,mobile,C02057
5994,2026-07-29,North Region,Pro Plan,1,84.33,partner,C01196
5995,2026-07-29,North Region,Add-on Pack,1,65.34,mobile,C02490
5996,2026-07-29,North Region,Standard Plan,1,72.1,web,C02784
5997,2026-07-29,North Region,Standard Plan,1,76.24,web,C01009
5998,2026-07-29,North Region,Pro Plan,1,64.8,mobile,C01809
5999,2026-07-29,North Region,Pro Plan,1,73.89,web,C02943
6000,2026-07-29,North Region,Pro Plan,1,69.16,partner,C01169
6001,2026-07-29,North Region,Add-on Pack,1,68.24,partner,C02897
6002,2026-07-29,North Region,Standard Plan,1,78.8,mobile,C02520
6003,2026-07-29,North Region,Pro Plan,1,67.32,web,C02809
6004,2026-07-29,North Region,Add-on Pack,2,84.48,mobile,C00487
6005,2026-07-29,North Region,Add-on Pack,1,78.68,web,C01672
6006,2026-07-29,North Region,Standard Plan,1,79.79,partner,C01916
6007,2026-07-29,North Region,Add-on Pack,1,64.64,web,C01852
6008,2026-07-29,North Region,Standard Plan,1,84.52,mobile,C00579
6009,2026-07-29,North Region,Add-on Pack,1,77.91,partner,C02063
6010,2026-07-29,North Region,Pro Plan,1,67.42,web,C00402
6011,2026-07-29,North Region,Add-on Pack,2,76.16,partner,C00310
6012,2026-07-29,North Region,Pro Plan,2,73.24,mobile,C01983
6013,2026-07-29,North Region,Standard Plan,1,82.22,web,C02314
6014,2026-07-29,North Region,Add-on Pack,2,79.76,web,C01811
6015,2026-07-29,North Region,Add-on Pack,1,69.14,mobile,C00805
6016,2026-07-29,North Region,Standard Plan,1,68.12,web,C00043
6017,2026-07-29,North Region,Standard Plan,2,61.36,partner,C02133
6018,2026-07-29,North Region,Standard Plan,1,76.44,web,C01269
6019,2026-07-30,North Region,Standard Plan,1,65.83,partner,C01638
